un,name
UN3137,"SOLIDE COMBURANT, INFLAMMABLE, N.S.A."
UN3138,"ÉTHYLÈNE, ACÉTYLÈNE ET PROPYLÈNE EN MÉLANGE LIQUIDE RÉFRIGÉRÉ contenant 71,5 % au moins d’éthylène, 22,5 % au plus d’acétylène et 6 % au plus de propylène"
UN3139,"LIQUIDE COMBURANT, N.S.A."
UN3140,"ALCALOÏDES LIQUIDES, N.S.A.;
ou
SELS D’ALCALOÏDES LIQUIDES, N.S.A"
UN3141,"COMPOSÉ INORGANIQUE LIQUIDE DE L’ANTIMOINE, N.S.A., à l’exception des sulfures et des oxydes d’antimoine contenant au plus 0,5 % (masse) d’arsenic"
UN3142,"DÉSINFECTANT LIQUIDE TOXIQUE, N.S.A."
UN3143,"COLORANT SOLIDE TOXIQUE, N.S.A.;
ou
MATIÈRE INTERMÉDIAIRE SOLIDE POUR COLORANT, TOXIQUE, N.S.A."
UN3144,"COMPOSÉ LIQUIDE DE LA NICOTINE, N.S.A.;
ou
PRÉPARATION LIQUIDE DE LA NICOTINE, N.S.A."
UN3145,"ALKYLPHÉNOLS LIQUIDES, N.S.A. (y compris les homologues C à C)"
UN3146,"COMPOSÉ ORGANIQUE SOLIDE DE L’ÉTAIN, N.S.A."
UN3147,"COLORANT SOLIDE CORROSIF, N.S.A.;
ou
MATIÈRE INTERMÉDIAIRE SOLIDE POUR COLORANT, CORROSIVE, N.S.A."
UN3148,"LIQUIDE HYDRORÉACTIF, N.S.A."
UN3149,"PEROXYDE D’HYDROGÈNE ET ACIDE PEROXYACÉTIQUE EN MÉLANGE STABILISÉ avec acide(s), eau et au plus 5 % d’acide peroxyacétique"
UN3150,"PETITS APPAREILS À HYDROCARBURES GAZEUX avec dispositif de décharge;
ou
RECHARGES D’HYDROCARBURES GAZEUX POUR PETITS APPAREILS avec dispositif de décharge"
UN3151,"DIPHÉNYLES POLYHALOGÉNÉS LIQUIDES, réglementés seulement en concentration de plus de 50 ppm (masse);
ou
MONOMÉTHYLDIPHÉNYLMÉTHANES HALOGÉNÉS LIQUIDES, réglementés seulement en concentration de plus de 50 ppm (masse);
ou
TERPHÉNYLES POLYHALOGÉNÉS LIQUIDES, réglementés seulement en concentration de plus de 50 ppm (masse)"
UN3152,"DIPHÉNYLES POLYHALOGÉNÉS SOLIDES, réglementés seulement en concentration de plus de 50 ppm (masse);
ou
MONOMÉTHYLDIPHÉNYLMÉTHANES HALOGÉNÉS SOLIDES, réglementés seulement en concentration de plus de 50 ppm (masse);
ou
TERPHÉNYLES POLYHALOGÉNÉS SOLIDES, réglementés seulement en concentration de plus de 50 ppm (masse)"
UN3153,ÉTHER PERFLUORO(MÉTHYLVINYLIQUE)
UN3154,ÉTHER PERFLUORO(ÉTHYLVINYLIQUE)
UN3155,PENTACHLOROPHÉNOL
UN3156,"GAZ COMPRIMÉ COMBURANT, N.S.A."
UN3157,"GAZ LIQUÉFIÉ COMBURANT, N.S.A."
UN3158,"GAZ LIQUIDE RÉFRIGÉRÉ, N.S.A."
UN3159,"GAZ RÉFRIGÉRANT R 134a;
ou
TÉTRAFLUORO-1,1,1,2 ÉTHANE"
UN3160,"GAZ LIQUÉFIÉ TOXIQUE, INFLAMMABLE, N.S.A."
UN3161,"GAZ LIQUÉFIÉ INFLAMMABLE, N.S.A."
UN3162,"GAZ LIQUÉFIÉ TOXIQUE, N.S.A."
UN3163,"GAZ LIQUÉFIÉ, N.S.A."
UN3164,"OBJETS SOUS PRESSION HYDRAULIQUE (contenant un gaz non inflammable);
ou
OBJETS SOUS PRESSION PNEUMATIQUE (contenant un gaz non inflammable)"
UN3165,RÉSERVOIR DE CARBURANT POUR MOTEUR DE CIRCUIT HYDRAULIQUE D’AÉRONEF contenant un mélange d’hydrazine anhydre et de monométhylhydrazine (carburant M86)
UN3166,"VÉHICULE À PROPULSION PAR GAZ INFLAMMABLE;
VÉHICULE À PROPULSION PAR LIQUIDE INFLAMMABLE;
VÉHICULE À PROPULSION PAR PILE À COMBUSTIBLE CONTENANT DU GAZ INFLAMMABLE;
ou
VÉHICULE À PROPULSION PAR PILE À COMBUSTIBLE CONTENANT DU LIQUIDE INFLAMMABLE"
UN3167,"ÉCHANTILLON DE GAZ, NON COMPRIMÉ, INFLAMMABLE, N.S.A., sous une forme autre qu’un liquide réfrigéré"
UN3168,"ÉCHANTILLON DE GAZ, NON COMPRIMÉ, TOXIQUE, INFLAMMABLE, N.S.A., sous une forme autre qu’un liquide réfrigéré"
UN3169,"ÉCHANTILLON DE GAZ, NON COMPRIMÉ, TOXIQUE, N.S.A., sous une forme autre qu’un liquide réfrigéré"
UN3170,"SOUS-PRODUITS DE LA FABRICATION DE L’ALUMINIUM y compris les crasses d’aluminium, le laitier d’aluminium, les cathodes usées, le revêtement usé des cuves et les scories salines d’aluminium;
ou
SOUS-PRODUITS DE LA REFUSION DE L’ALUMINIUM y compris les crasses d’aluminium, le laitier d’aluminium, les cathodes usées, le revêtement usé des cuves et les scories salines d’aluminium"
UN3171,"APPAREIL MÛ PAR ACCUMULATEURS;
ou
VÉHICULE MÛ PAR ACCUMULATEURS"
UN3172,"TOXINES EXTRAITES D’ORGANISMES VIVANTS, LIQUIDES, N.S.A., les toxines d’origine végétale, animale ou bactérienne qui contiennent des matières infectieuses, ou les toxines qui sont contenues dans des matières infectieuses, doivent être classées dans la division 6.2"
UN3174,DISULFURE DE TITANE
UN3175,"SOLIDES CONTENANT DU LIQUIDE INFLAMMABLE, N.S.A."
UN3176,"SOLIDE ORGANIQUE INFLAMMABLE, FONDU, N.S.A."
UN3178,"SOLIDE INORGANIQUE INFLAMMABLE, N.S.A."
UN3179,"SOLIDE INORGANIQUE INFLAMMABLE, TOXIQUE, N.S.A."
UN3180,"SOLIDE INORGANIQUE INFLAMMABLE, CORROSIF, N.S.A."
UN3181,"SELS MÉTALLIQUES DE COMPOSÉS ORGANIQUES, INFLAMMABLES, N.S.A."
UN3182,"HYDRURES MÉTALLIQUES INFLAMMABLES, N.S.A."
UN3183,"LIQUIDE ORGANIQUE AUTO-ÉCHAUFFANT, N.S.A."
UN3184,"LIQUIDE ORGANIQUE AUTO-ÉCHAUFFANT, TOXIQUE, N.S.A."
UN3185,"LIQUIDE ORGANIQUE AUTO-ÉCHAUFFANT, CORROSIF, N.S.A."
UN3186,"LIQUIDE INORGANIQUE AUTO-ÉCHAUFFANT, N.S.A."
UN3187,"LIQUIDE INORGANIQUE AUTO-ÉCHAUFFANT, TOXIQUE, N.S.A."
UN3188,"LIQUIDE INORGANIQUE AUTO-ÉCHAUFFANT, CORROSIF, N.S.A."
UN3189,"POUDRE MÉTALLIQUE AUTO-ÉCHAUFFANTE, N.S.A."
UN3190,"SOLIDE INORGANIQUE AUTO-ÉCHAUFFANT, N.S.A."
UN3191,"SOLIDE INORGANIQUE AUTO-ÉCHAUFFANT, TOXIQUE, N.S.A."
UN3192,"SOLIDE INORGANIQUE AUTO-ÉCHAUFFANT, CORROSIF, N.S.A."
UN3194,"LIQUIDE INORGANIQUE PYROPHORIQUE, N.S.A."
UN3200,"SOLIDE INORGANIQUE PYROPHORIQUE, N.S.A."
UN3205,"ALCOOLATES DE MÉTAUX ALCALINO-TERREUX, N.S.A."
UN3206,"ALCOOLATES DE MÉTAUX ALCALINS AUTO-ÉCHAUFFANTS, CORROSIFS, N.S.A."
UN3208,"MATIÈRE MÉTALLIQUE HYDRORÉACTIVE, N.S.A."
UN3209,"MATIÈRE MÉTALLIQUE HYDRORÉACTIVE, AUTO-ÉCHAUFFANTE, N.S.A."
UN3210,"CHLORATES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3211,"PERCHLORATES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3212,"HYPOCHLORITES INORGANIQUES, N.S.A."
UN3213,"BROMATES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3214,"PERMANGANATES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3215,"PERSULFATES INORGANIQUES, N.S.A."
UN3216,"PERSULFATES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3218,"NITRATES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3219,"NITRITES INORGANIQUES EN SOLUTION AQUEUSE, N.S.A."
UN3220,"GAZ RÉFRIGÉRANT R 125;
ou
PENTAFLUORÉTHANE"
UN3221,LIQUIDE AUTORÉACTIF DU TYPE B
UN3222,SOLIDE AUTORÉACTIF DU TYPE B
UN3223,LIQUIDE AUTORÉACTIF DU TYPE C
UN3224,SOLIDE AUTORÉACTIF DU TYPE C
UN3225,LIQUIDE AUTORÉACTIF DU TYPE D
UN3226,SOLIDE AUTORÉACTIF DU TYPE D
UN3227,LIQUIDE AUTORÉACTIF DU TYPE E
UN3228,SOLIDE AUTORÉACTIF DU TYPE E
UN3229,LIQUIDE AUTORÉACTIF DU TYPE F
UN3230,SOLIDE AUTORÉACTIF DU TYPE F
UN3231,"LIQUIDE AUTORÉACTIF DU TYPE B, AVEC RÉGULATION DE TEMPÉRATURE"
UN3232,"SOLIDE AUTORÉACTIF DU TYPE B, AVEC RÉGULATION DE TEMPÉRATURE"
UN3233,"LIQUIDE AUTORÉACTIF DU TYPE C, AVEC RÉGULATION DE TEMPÉRATURE"
UN3234,"SOLIDE AUTORÉACTIF DU TYPE C, AVEC RÉGULATION DE TEMPÉRATURE"
UN3235,"LIQUIDE AUTORÉACTIF DU TYPE D, AVEC RÉGULATION DE TEMPÉRATURE"
UN3236,"SOLIDE AUTORÉACTIF DU TYPE D, AVEC RÉGULATION DE TEMPÉRATURE"
UN3237,"LIQUIDE AUTORÉACTIF DU TYPE E, AVEC RÉGULATION DE TEMPÉRATURE"
UN3238,"SOLIDE AUTORÉACTIF DU TYPE E, AVEC RÉGULATION DE TEMPÉRATURE"
UN3239,"LIQUIDE AUTORÉACTIF DU TYPE F, AVEC RÉGULATION DE TEMPÉRATURE"
UN3240,"SOLIDE AUTORÉACTIF DU TYPE F, AVEC RÉGULATION DE TEMPÉRATURE"
UN3241,"BROMO-2 NITRO-2 PROPANEDIOL-1,3"
UN3242,"AZODICARBONAMIDE, matière techniquement pure ou préparations dont la TDAA est supérieure à 75 °C"
UN3243,"SOLIDES CONTENANT DU LIQUIDE TOXIQUE, N.S.A."
UN3244,"SOLIDES CONTENANT DU LIQUIDE CORROSIF, N.S.A."
UN3246,CHLORURE DE MÉTHANESULFONYL
UN3247,PEROXOBORATE DE SODIUM ANHYDRE
UN3248,"MÉDICAMENT LIQUIDE INFLAMMABLE, TOXIQUE, N.S.A."
UN3249,"MÉDICAMENT SOLIDE TOXIQUE, N.S.A."
UN3250,ACIDE CHLOROACÉTIQUE FONDU
UN3251,"MONONITRATE-5 D’ISOSORBIDE, avec moins de 30 % d’un flegmatisant non volatil, non inflammable"
UN3252,"DIFLUOROMÉTHANE;
ou
GAZ RÉFRIGÉRANT R 32"
UN3253,TRIOXOSILICATE DE DISODIUM
UN3254,TRIBUTYLPHOSPHANE
UN3255,tertHYPOCHLORITE DE -BUTYLE
UN3256,"LIQUIDE TRANSPORTÉ À CHAUD, INFLAMMABLE, N.S.A., ayant un point d’éclair supérieur à 60 °C, à une température égale ou supérieure à son point d’éclair"
UN3257,"LIQUIDE TRANSPORTÉ À CHAUD, N.S.A. (y compris métal fondu, sel fondu, etc.), à une température égale ou supérieure à 100 °C et inférieure à son point d’éclair"
UN3258,"SOLIDE TRANSPORTÉ À CHAUD, N.S.A., à une température égale ou supérieure à 240 °C"
UN3259,"AMINES SOLIDES CORROSIVES, N.S.A.;
ou
POLYAMINES SOLIDES CORROSIVES, N.S.A."
UN3260,"SOLIDE INORGANIQUE CORROSIF, ACIDE, N.S.A."
UN3261,"SOLIDE ORGANIQUE CORROSIF, ACIDE, N.S.A."
UN3262,"SOLIDE INORGANIQUE CORROSIF, BASIQUE, N.S.A."
UN3263,"SOLIDE ORGANIQUE CORROSIF, BASIQUE, N.S.A."
UN3264,"LIQUIDE INORGANIQUE CORROSIF, ACIDE, N.S.A."
UN3265,"LIQUIDE ORGANIQUE CORROSIF, ACIDE, N.S.A."
UN3266,"LIQUIDE INORGANIQUE CORROSIF, BASIQUE, N.S.A."
UN3267,"LIQUIDE ORGANIQUE CORROSIF, BASIQUE, N.S.A."
UN3268,DISPOSITIFS DE SÉCURITÉ à amorçage électrique
UN3269,"TROUSSE DE RÉSINE POLYESTER, constituant de base liquide"
UN3270,"MEMBRANES FILTRANTES EN NITROCELLULOSE, d’une teneur en azote ne dépassant pas 12,6 % (masse sèche)"
UN3271,"ÉTHERS, N.S.A."
UN3272,"ESTERS, N.S.A."
UN3273,"NITRILES INFLAMMABLES, TOXIQUES, N.S.A."
UN3274,"ALCOOLATES EN SOLUTION, dans l’alcool, N.S.A."
UN3275,"NITRILES TOXIQUES, INFLAMMABLES, N.S.A."
UN3276,"NITRILES LIQUIDES TOXIQUES, N.S.A."
UN3277,"CHLOROFORMIATES TOXIQUES, CORROSIFS, N.S.A."
UN3278,"COMPOSÉ ORGANOPHOSPHORÉ LIQUIDE TOXIQUE, N.S.A."
UN3279,"COMPOSÉ ORGANOPHOSPHORÉ TOXIQUE, INFLAMMABLE, N.S.A."
UN3280,"COMPOSÉ ORGANIQUE DE L’ARSENIC, LIQUIDE, N.S.A."
UN3281,"MÉTAUX-CARBONYLES LIQUIDES, N.S.A."
UN3282,"COMPOSÉ ORGANOMÉTALLIQUE LIQUIDE TOXIQUE, N.S.A."
UN3283,"COMPOSÉ DU SÉLÉNIUM, SOLIDE, N.S.A"
UN3284,"COMPOSÉ DU TELLURE, N.S.A."
UN3285,"COMPOSÉ DU VANADIUM, N.S.A."
UN3286,"LIQUIDE INFLAMMABLE, TOXIQUE, CORROSIF, N.S.A."
UN3287,"LIQUIDE INORGANIQUE TOXIQUE, N.S.A."
UN3288,"SOLIDE INORGANIQUE TOXIQUE, N.S.A."
UN3289,"LIQUIDE INORGANIQUE TOXIQUE, CORROSIF, N.S.A."
UN3290,"SOLIDE INORGANIQUE TOXIQUE, CORROSIF, N.S.A."
UN3291,"DÉCHET D’HÔPITAL, NON SPÉCIFIÉ, N.S.A.;
DÉCHET (BIO) MÉDICAL, N.S.A.;
ou
DÉCHET MÉDICAL RÉGLEMENTÉ, N.S.A."
UN3292,"ACCUMULATEURS AU SODIUM;
ou
ÉLÉMENTS D’ACCUMULATEUR AU SODIUM"
UN3293,HYDRAZINE EN SOLUTION AQUEUSE contenant au plus 37 % (masse) d’hydrazine
UN3294,CYANURE D’HYDROGÈNE EN SOLUTION ALCOOLIQUE contenant au plus 45 % de cyanure d’hydrogène
UN3295,"HYDROCARBURES LIQUIDES, N.S.A."
UN3296,"GAZ RÉFRIGÉRANT R 227;
ou
HEPTAFLUOROPROPANE"
UN3297,"OXYDE D’ÉTHYLÈNE ET CHLOROTÉTRAFLUORÉTHANE EN MÉLANGE contenant au plus 8,8 % d’oxyde d’éthylène"
UN3298,"OXYDE D’ÉTHYLÈNE ET PENTAFLUORÉTHANE EN MÉLANGE contenant au plus 7,9 % d’oxyde d’éthylène"
UN3299,"OXYDE D’ÉTHYLÈNE ET TÉTRAFLUORÉTHANE EN MÉLANGE contenant au plus 5,6 % d’oxyde d’éthylène"
UN3300,OXYDE D’ÉTHYLÈNE ET DIOXYDE DE CARBONE EN MÉLANGE contenant plus de 87 % d’oxyde d’éthylène
UN3301,"LIQUIDE CORROSIF, AUTO-ÉCHAUFFANT, N.S.A."
UN3302,ACRYLATE DE 2-DIMÉTHYLAMINOÉTHYLE
UN3303,"GAZ COMPRIMÉ TOXIQUE, COMBURANT, N.S.A."
UN3304,"GAZ COMPRIMÉ TOXIQUE, CORROSIF, N.S.A."
UN3305,"GAZ COMPRIMÉ TOXIQUE, INFLAMMABLE, CORROSIF, N.S.A."
UN3306,"GAZ COMPRIMÉ TOXIQUE, COMBURANT, CORROSIF, N.S.A."
UN3307,"GAZ LIQUÉFIÉ TOXIQUE, COMBURANT, N.S.A."
UN3308,"GAZ LIQUÉFIÉ TOXIQUE, CORROSIF, N.S.A."
UN3309,"GAZ LIQUÉFIÉ TOXIQUE, INFLAMMABLE, CORROSIF, N.S.A."
UN3310,"GAZ LIQUÉFIÉ TOXIQUE, COMBURANT, CORROSIF, N.S.A."
UN3311,"GAZ LIQUIDE RÉFRIGÉRÉ, COMBURANT, N.S.A."
UN3312,"GAZ LIQUIDE RÉFRIGÉRÉ, INFLAMMABLE, N.S.A."
UN3313,"PIGMENTS ORGANIQUES, AUTO-ÉCHAUFFANTS"
UN3314,"MATIÈRE PLASTIQUE POUR MOULAGE en pâte, en feuille ou en cordon extrudé, dégageant des vapeurs inflammables"
UN3315,ÉCHANTILLON CHIMIQUE TOXIQUE
UN3316,"TROUSSE CHIMIQUE;
ou
TROUSSE DE PREMIERS SECOURS"
UN3317,"2-AMINO-4,6-DINITROPHÉNOL, HUMIDIFIÉ avec au moins 20 % (masse) d’eau"
UN3318,"AMMONIAC EN SOLUTION aqueuse de densité relative inférieure à 0,880 à 15 °C contenant plus de 50 % d’ammoniac"
UN3319,"NITROGLYCÉRINE EN MÉLANGE, DÉSENSIBILISÉE, SOLIDE, N.S.A., avec plus de 2 % mais au plus 10 % (masse) de nitroglycérine"
UN3320,"BOROHYDRURE DE SODIUM ET
HYDROXYDE DE SODIUM EN SOLUTION, contenant au plus 12 % (masse) de borohydrure de sodium et au plus 40 % (masse) d’hydroxyde de sodium"
UN3321,"MATIÈRES RADIOACTIVES DE FAIBLE ACTIVITÉ SPÉCIFIQUE (FAS-II), non fissiles ou fissiles exceptées"
UN3322,"MATIÈRES RADIOACTIVES DE FAIBLE ACTIVITÉ SPÉCIFIQUE (FAS-III), non fissiles ou fissiles exceptées"
UN3323,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE C, non fissiles ou fissiles exceptées"
UN3324,"MATIÈRES RADIOACTIVES DE FAIBLE ACTIVITÉ SPÉCIFIQUE (FAS-II), FISSILES"
UN3325,"MATIÈRES RADIOACTIVES DE FAIBLE ACTIVITÉ SPÉCIFIQUE (FAS-III), FISSILES"
UN3326,"MATIÈRES RADIOACTIVES, OBJETS CONTAMINÉS SUPERFICIELLEMENT (OCS-I), FISSILES;
ou
MATIÈRES RADIOACTIVES, OBJETS CONTAMINÉS SUPERFICIELLEMENT (OCS-II), FISSILES"
UN3327,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE A, FISSILES qui ne sont pas sous forme spéciale"
UN3328,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE B(U), FISSILES"
UN3329,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE B(M), FISSILES"
UN3330,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE C, FISSILES"
UN3331,"MATIÈRES RADIOACTIVES TRANSPORTÉES SOUS ARRANGEMENT SPÉCIAL, FISSILES"
UN3332,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE A SOUS FORME SPÉCIALE, non fissiles ou fissiles exceptées"
UN3333,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE A SOUS FORME SPÉCIALE, FISSILES"
UN3334,"MATIÈRE LIQUIDE RÉGLEMENTÉE POUR L’AVIATION, N.S.A."
UN3335,"MATIÈRE SOLIDE RÉGLEMENTÉE POUR L’AVIATION, N.S.A."
UN3336,"MERCAPTANS EN MÉLANGE LIQUIDE INFLAMMABLE, N.S.A.;
ou
MERCAPTANS LIQUIDES, INFLAMMABLES, N.S.A."
UN3337,GAZ RÉFRIGÉRANT R 404A
UN3338,GAZ RÉFRIGÉRANT R 407A
UN3339,GAZ RÉFRIGÉRANT R 407B
UN3340,GAZ RÉFRIGÉRANT R 407C
UN3341,DIOXYDE DE THIO-URÉE
UN3342,XANTHATES
UN3343,"NITROGLYCÉRINE EN MÉLANGE, DÉSENSIBILISÉE, LIQUIDE, INFLAMMABLE, N.S.A., avec au plus 30 % (masse) de nitroglycérine"
UN3344,"TÉTRANITRATE DE PENTAÉRYTHRITE EN MÉLANGE, DÉSENSIBILISÉ, SOLIDE, N.S.A., avec plus de 10 % mais au plus 20 % (masse) de PETN;
TÉTRANITRATE DE PENTAÉRYTHRITOL EN MÉLANGE, DÉSENSIBILISÉ, SOLIDE, N.S.A., avec plus de 10 % mais au plus 20 % (masse) de PETN;
PENTHRITE EN MÉLANGE, DÉSENSIBILISÉ, SOLIDE, N.S.A., avec plus de 10 % mais au plus 20 % (masse) de PETN;
ou
PETN EN MÉLANGE, DÉSENSIBILISÉ, SOLIDE, N.S.A., avec plus de 10 % mais au plus 20 % (masse) de PETN"
UN3345,"ACIDE PHÉNOXYACÉTIQUE, DÉRIVÉ PESTICIDE SOLIDE, TOXIQUE"
UN3346,"ACIDE PHÉNOXYACÉTIQUE, DÉRIVÉ PESTICIDE LIQUIDE, INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN3347,"ACIDE PHÉNOXYACÉTIQUE, DÉRIVÉ PESTICIDE LIQUIDE, TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3348,"ACIDE PHÉNOXYACÉTIQUE, DÉRIVÉ PESTICIDE LIQUIDE, TOXIQUE"
UN3349,"PYRÉTHROÏDE PESTICIDE SOLIDE, TOXIQUE"
UN3350,"PYRÉTHROÏDE PESTICIDE LIQUIDE, INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN3351,"PYRÉTHROÏDE PESTICIDE LIQUIDE, TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou inférieur à 23 °C"
UN3352,"PYRÉTHROÏDE PESTICIDE LIQUIDE, TOXIQUE"
UN3354,"GAZ INSECTICIDE INFLAMMABLE, N.S.A."
UN3355,"GAZ INSECTICIDE TOXIQUE, INFLAMMABLE, N.S.A."
UN3356,GÉNÉRATEUR CHIMIQUE D’OXYGÈNE
UN3357,"NITROGLYCÉRINE EN MÉLANGE, DÉSENSIBILISÉE, LIQUIDE, N.S.A., avec au plus 30 % (masse) de nitroglycérine"
UN3358,MACHINES FRIGORIFIQUES contenant un gaz liquéfié inflammable et non toxique
UN3359,ENGIN DE TRANSPORT SOUS FUMIGATION
UN3360,"FIBRES VÉGÉTALES SÈCHES, réglementées seulement lorsqu’elles sont transportées par bâtiment"
UN3361,"CHLOROSILANES TOXIQUES, CORROSIFS, N.S.A."
UN3362,"CHLOROSILANES TOXIQUES, CORROSIFS, INFLAMMABLES, N.S.A."
UN3363,"MARCHANDISES DANGEREUSES CONTENUES DANS DES APPAREILS;
ou
MARCHANDISES DANGEREUSES CONTENUES DANS DES MACHINES"
UN3364,"TRINITROPHÉNOL HUMIDIFIÉ avec au moins 10 % (masse) d’eau;
ou
ACIDE PICRIQUE HUMIDIFIÉ avec au moins 10 % (masse) d’eau"
UN3365,"TRINITROCHLOROBENZÈNE HUMIDIFIÉ avec au moins 10 % (masse) d’eau;
ou
CHLORURE DE PICRYLE HUMIDIFIÉ avec au moins 10 % (masse) d’eau"
UN3366,"TRINITROTOLUÈNE HUMIDIFIÉ avec au moins 10 % (masse) d’eau;
TOLITE HUMIDIFIÉ avec au moins 10 % (masse) d’eau;
ou
TNT HUMIDIFIÉ avec au moins 10 % (masse) d’eau"
UN3367,TRINITROBENZÈNE HUMIDIFIÉ avec au moins 10 % (masse) d’eau
UN3368,ACIDE TRINITROBENZOÏQUE HUMIDIFIÉ avec au moins 10 % (masse) d’eau
UN3369,oDINITRO--CRÉSATE DE SODIUM HUMIDIFIÉ avec au moins 10 % (masse) d’eau
UN3370,NITRATE D’URÉE HUMIDIFIÉ avec au moins 10 % (masse) d’eau
UN3371,2-MÉTHYLBUTANAL
UN3373,"MATIÈRE BIOLOGIQUE, CATÉGORIE B"
UN3374,ACÉTYLÈNE SANS SOLVANT
UN3375,"NITRATE D’AMMONIUM EN ÉMULSION, servant à la fabrication d’explosifs de mine;
NITRATE D’AMMONIUM EN GEL, servant à la fabrication d’explosifs de mine;
ou
NITRATE D’AMMONIUM EN SUSPENSION, servant à la fabrication d’explosifs de mine"
UN3376,NITRO-4 PHÉNYLHYDRAZINE contenant au moins 30 % (masse) d’eau
UN3377,PERBORATE DE SODIUM MONOHYDRATÉ
UN3378,CARBONATE DE SODIUM PEROXYHYDRATÉ
UN3379,"LIQUIDE EXPLOSIBLE DÉSENSIBILISÉ, N.S.A."
UN3380,"SOLIDE EXPLOSIBLE DÉSENSIBILISÉ, N.S.A."
UN3381,"LIQUIDE TOXIQUE À L’INHALATION, N.S.A., de CL inférieure ou égale à 200 mL/m et de concentration de vapeur saturée supérieure ou égale à 500 CL"
UN3382,"LIQUIDE TOXIQUE À L’INHALATION, N.S.A., de CL inférieure ou égale à 1 000 mL/m et de concentration de vapeur saturée supérieure ou égale à 10 CL"
UN3383,"LIQUIDE TOXIQUE À L’INHALATION, INFLAMMABLE, N.S.A., de CL inférieure ou égale à 200 mL/m et de concentration de vapeur saturée supérieure ou égale à 500 CL"
UN3384,"LIQUIDE TOXIQUE À L’INHALATION, INFLAMMABLE, N.S.A., de CL inférieure ou égale à 1 000 mL/m et de concentration de vapeur saturée supérieure ou égale à 10 CL"
UN3385,"LIQUIDE TOXIQUE À L’INHALATION, HYDRORÉACTIF, N.S.A., de CL inférieure ou égale à 200 mL/m et de concentration de vapeur saturée supérieure ou égale à 500 CL"
UN3386,"LIQUIDE TOXIQUE À L’INHALATION, HYDRORÉACTIF, N.S.A., de CL inférieure ou égale à 1 000  mL/m et de concentration de vapeur saturée supérieure ou égale à 10 CL"
UN3387,"LIQUIDE TOXIQUE À L’INHALATION, COMBURANT, N.S.A., de CL inférieure ou égale à 200 mL/m et de concentration de vapeur saturée supérieure ou égale à 500 CL"
UN3388,"LIQUIDE TOXIQUE À L’INHALATION, COMBURANT, N.S.A., de CL inférieure ou égale à 1 000 mL/m et de concentration de vapeur saturée supérieure ou égale à 10 CL"
UN3389,"LIQUIDE TOXIQUE À L’INHALATION, CORROSIF, N.S.A., de CL inférieure ou égale à 200 mL/m et de concentration de vapeur saturée supérieure ou égale à 500 CL"
UN3390,"LIQUIDE TOXIQUE À L’INHALATION, CORROSIF, N.S.A., de CL inférieure ou égale à 1 000 mL/m et de concentration de vapeur saturée supérieure ou égale à 10 CL"
UN3391,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE PYROPHORIQUE
UN3392,MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE PYROPHORIQUE
UN3393,"MATIÈRE ORGANO-MÉTALLIQUE SOLIDE PYROPHORIQUE, HYDRORÉACTIVE"
UN3394,"MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE PYROPHORIQUE, HYDRORÉACTIVE"
UN3395,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE
UN3396,"MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE, INFLAMMABLE"
UN3397,"MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE, AUTO-ÉCHAUFFANTE"
UN3398,MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE HYDRORÉACTIVE
UN3399,"MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE HYDRORÉACTIVE, INFLAMMABLE"
UN3400,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE AUTO-ÉCHAUFFANTE
UN3401,"AMALGAME DE MÉTAUX ALCALINS, SOLIDE, y compris le lithium, le sodium, le potassium, le rubidium et le césium"
UN3402,"AMALGAME DE MÉTAUX ALCALINO-TERREUX, SOLIDE, y compris le magnésium, le calcium, le strontium et le baryum"
UN3403,"ALLIAGES MÉTALLIQUES DE POTASSIUM, SOLIDES"
UN3404,"ALLIAGES DE POTASSIUM ET SODIUM, SOLIDES"
